task,split,step,loss
control,train,44400,1.1791564226150513
control,train,44450,1.1847840547561646
control,train,44500,1.1711214780807495
control,train,44550,1.1874215602874756
control,train,44600,1.1942776441574097
control,train,44650,1.1796138286590576
control,train,44700,1.182499647140503
control,train,44750,1.1908607482910156
control,train,44800,1.188855528831482
control,train,44850,1.1889886856079102
control,train,44900,1.1893606185913086
control,train,44950,1.184780240058899
control,train,45000,1.1832560300827026
control,train,45050,1.187576413154602
control,train,45100,1.1746000051498413
control,train,45150,1.1650171279907227
control,train,45200,1.1746169328689575
control,train,45250,1.1594796180725098
control,train,45300,1.1715977191925049
control,train,45350,1.1805946826934814
control,train,45400,1.1839561462402344
control,train,45450,1.1708205938339233
control,train,45500,1.1668986082077026
control,train,45550,1.1834412813186646
control,train,45600,1.1813758611679077
control,train,45650,1.1816715002059937
control,train,45700,1.177365779876709
control,train,45750,1.1821136474609375
control,train,45800,1.1832971572875977
control,train,45850,1.1821823120117188
control,train,45900,1.177520751953125
control,train,45950,1.1827062368392944
control,train,46000,1.1767910718917847
control,train,46050,1.1913197040557861
control,train,46100,1.199312448501587
control,train,46150,1.1856205463409424
control,train,46200,1.1636606454849243
control,train,46250,1.1627278327941895
control,train,46300,1.1704431772232056
control,train,46350,1.1655046939849854
control,train,46400,1.1703492403030396
control,train,46450,1.1692062616348267
control,train,46500,1.1776398420333862
control,train,46550,1.1742370128631592
control,train,46600,1.1744083166122437
control,train,46650,1.1904374361038208
control,train,46700,1.1711277961730957
control,train,46750,1.186647653579712
control,train,46800,1.1754330396652222
control,train,46850,1.17424476146698
control,train,46900,1.1804314851760864
control,train,46950,1.182080864906311
control,train,47000,1.187768816947937
control,train,47050,1.181044578552246
control,train,47100,1.1796742677688599
control,train,47150,1.188615083694458
control,train,47200,1.1872453689575195
control,train,47250,1.1693137884140015
control,train,47300,1.1675721406936646
control,train,47350,1.159549593925476
control,train,47400,1.1808279752731323
control,train,47450,1.1666206121444702
control,train,47500,1.16912841796875
control,train,47550,1.1727497577667236
control,train,47600,1.1705948114395142
control,train,47650,1.1794642210006714
control,train,47700,1.1724990606307983
control,train,47750,1.1679970026016235
control,train,47800,1.176191806793213
control,train,47850,1.1836435794830322
control,train,47900,1.171527624130249
control,train,47950,1.1695334911346436
control,train,48000,1.1729106903076172
control,train,48050,1.178454041481018
control,train,48100,1.1919742822647095
control,train,48150,1.1776114702224731
control,train,48200,1.1878260374069214
control,train,48250,1.1815237998962402
control,train,48300,1.1730608940124512
control,train,48350,1.1463745832443237
control,train,48400,1.1567888259887695
control,train,48450,1.1634726524353027
control,train,48500,1.1569156646728516
control,train,48550,1.1721291542053223
control,train,48600,1.1717884540557861
control,train,48650,1.1706255674362183
control,train,48700,1.1738173961639404
control,train,48750,1.170432448387146
control,train,48800,1.1686863899230957
control,train,48850,1.1808595657348633
control,train,48900,1.1793255805969238
control,train,48950,1.1802736520767212
control,train,49000,1.1752079725265503
control,train,49050,1.1842814683914185
control,train,49100,1.1648541688919067
control,train,49150,1.1777851581573486
control,train,49200,1.1723216772079468
control,train,49250,1.179492473602295
control,train,49300,1.1785147190093994
control,train,49350,1.1969103813171387
control,train,49400,1.1786348819732666
control,train,49450,1.1559393405914307
control,train,49500,1.1540414094924927
control,train,49550,1.167060375213623
control,train,49600,1.1594433784484863
control,train,49650,1.1663769483566284
control,train,49700,1.1798845529556274
control,train,49750,1.1697121858596802
control,train,49800,1.1766879558563232
control,train,49850,1.1704463958740234
control,train,49900,1.1688870191574097
control,train,49950,1.1706039905548096
control,train,50000,1.1735705137252808
control,train,50050,1.1696312427520752
control,train,50100,1.1726114749908447
control,train,50150,1.1751056909561157
control,train,50200,1.1813851594924927
control,train,50250,1.177120327949524
control,train,50300,1.1734254360198975
control,train,50350,1.1685817241668701
control,train,50400,1.182593822479248
control,train,50450,1.160934329032898
control,train,50500,1.1509207487106323
control,train,50550,1.1594661474227905
control,train,50600,1.1623551845550537
control,train,50650,1.1608158349990845
control,train,50700,1.1666829586029053
control,train,50750,1.1653008460998535
control,train,50800,1.1618640422821045
control,train,50850,1.1667097806930542
control,train,50900,1.1733604669570923
control,train,50950,1.1592583656311035
control,train,51000,1.1665505170822144
control,train,51050,1.1667704582214355
control,train,51100,1.16768479347229
control,train,51150,1.1760687828063965
control,train,51200,1.1759623289108276
control,train,51250,1.1690162420272827
control,train,51300,1.1739815473556519
control,train,51350,1.177223801612854
control,train,51400,1.1731667518615723
control,train,51450,1.1775867938995361
control,train,51500,1.1881864070892334
control,train,51550,1.1442984342575073
control,train,51600,1.146660566329956
control,train,51650,1.1580467224121094
control,train,51700,1.1728798151016235
control,train,51750,1.1500539779663086
control,train,51800,1.1712673902511597
control,train,51850,1.1695157289505005
control,train,51900,1.1565282344818115
control,train,51950,1.1661720275878906
control,train,52000,1.1615828275680542
control,train,52050,1.1744229793548584
control,train,52100,1.1627084016799927
control,train,52150,1.175196647644043
control,train,52200,1.1693439483642578
control,train,52250,1.169883370399475
control,train,52300,1.1695464849472046
control,train,52350,1.1740164756774902
control,train,52400,1.1655913591384888
control,train,52450,1.1734626293182373
control,train,52500,1.1763399839401245
control,train,52550,1.1785283088684082
control,train,52600,1.164395809173584
control,train,52650,1.1588271856307983
control,train,52700,1.151390552520752
control,train,52750,1.1499286890029907
control,train,52800,1.1634193658828735
control,train,52850,1.1515673398971558
control,train,52900,1.166041374206543
control,train,52950,1.172411322593689
control,train,53000,1.1670987606048584
control,train,53050,1.157605767250061
control,train,53100,1.170924186706543
control,train,53150,1.1796302795410156
control,train,53200,1.1639091968536377
control,train,53250,1.168663501739502
control,train,53300,1.164969801902771
control,train,53350,1.1541507244110107
control,train,53400,1.1810288429260254
control,train,53450,1.1559752225875854
control,train,53500,1.1683911085128784
control,train,53550,1.165074110031128
control,train,53600,1.1675751209259033
control,train,53650,1.1749728918075562
control,train,53700,1.1347973346710205
control,train,53750,1.1453535556793213
control,train,53800,1.158349871635437
control,train,53850,1.1528617143630981
control,train,53900,1.153578519821167
control,train,53950,1.1570109128952026
control,train,54000,1.158514142036438
control,train,54050,1.1588821411132812
control,train,54100,1.1629081964492798
control,train,54150,1.1658579111099243
control,train,54200,1.1602730751037598
control,train,54250,1.1687805652618408
control,train,54300,1.1739728450775146
control,train,54350,1.1681348085403442
control,train,54400,1.1752208471298218
control,train,54450,1.168473243713379
control,train,54500,1.1663700342178345
control,train,54550,1.1619465351104736
control,train,54600,1.1616830825805664
control,train,54650,1.163313865661621
control,train,54700,1.170183539390564
control,train,54750,1.1631760597229004
control,train,54800,1.150140643119812
control,train,54850,1.153638243675232
control,train,54900,1.1516716480255127
control,train,54950,1.1485347747802734
control,train,55000,1.1506956815719604
control,train,55050,1.1493258476257324
control,train,55100,1.1557304859161377
control,train,55150,1.1572109460830688
control,train,55200,1.166225790977478
control,train,55250,1.154151439666748
control,train,55300,1.1543569564819336
control,train,55350,1.158196210861206
control,train,55400,1.1705859899520874
control,train,55450,1.1590288877487183
control,train,55500,1.1599096059799194
control,train,55550,1.1640983819961548
control,train,55600,1.1654349565505981
control,train,55650,1.1663517951965332
control,train,55700,1.177635669708252
control,train,55750,1.1669528484344482
control,train,55800,1.1746212244033813
control,train,55850,1.1352709531784058
control,train,55900,1.1387823820114136
control,train,55950,1.1527429819107056
control,train,56000,1.149492621421814
control,train,56050,1.153001070022583
control,train,56100,1.167765498161316
control,train,56150,1.1442862749099731
control,train,56200,1.1543666124343872
control,train,56250,1.156502366065979
control,train,56300,1.1578612327575684
control,train,56350,1.167425274848938
control,train,56400,1.1609160900115967
control,train,56450,1.1566264629364014
control,train,56500,1.164334774017334
control,train,56550,1.1556490659713745
control,train,56600,1.1701740026474
control,train,56650,1.157960295677185
control,train,56700,1.1609073877334595
control,train,56750,1.163550853729248
control,train,56800,1.1648931503295898
control,train,56850,1.1659960746765137
control,train,56900,1.1449916362762451
control,train,56950,1.1385592222213745
control,train,57000,1.14229154586792
control,train,57050,1.151502013206482
control,train,57100,1.1507651805877686
control,train,57150,1.1512283086776733
control,train,57200,1.150669813156128
control,train,57250,1.149767279624939
control,train,57300,1.1590911149978638
control,train,57350,1.150436282157898
control,train,57400,1.151742935180664
control,train,57450,1.16141939163208
control,train,57500,1.1642882823944092
control,train,57550,1.148667335510254
control,train,57600,1.1679725646972656
control,train,57650,1.1522629261016846
control,train,57700,1.1522656679153442
control,train,57750,1.1641513109207153
control,train,57800,1.1658419370651245
control,train,57850,1.160876989364624
control,train,57900,1.153207778930664
control,train,57950,1.1668297052383423
control,train,58000,1.1470452547073364
control,train,58050,1.141937494277954
control,train,58100,1.1300005912780762
control,train,58150,1.152908205986023
control,train,58200,1.1564315557479858
control,train,58250,1.152329683303833
control,train,58300,1.1474591493606567
control,train,58350,1.1467785835266113
